A2M	-0.40545145
AASS	-0.052894948
ABCA8A	-0.242976753
ABCC9	-0.584241333
ABCD3	0.192825404
ABHD1	0.269033146
ACAA1	0.678071905
ACAA2	0.286881148
ACACA	-0.76611194
ACADSB	-0.045431429
ACADVL	0.326537348
ACAT1	0.909965067
ACBD4	-0.18606493
ACMSD	-0.479954976
ACO1	0.206643224
ACOX1	0.544979883
ACSL3	0.199122642
ADAM9	-0.321928095
ADD3	-0.286304185
ADH1	0.607862903
ADH4	-0.024736678
ADRA1B	-0.261880711
AGRN	-0.239566125
AIF1	-0.390245038
ALCAM	-0.444183845
ALDH1A1	0.884402553
ALDH1A4	1.410883777
ALDH1B1	-1.03209363
ALDH2	-0.092340172
ANGPTL3	-0.217591435
ANGPTL4	0.504874589
ANK	-0.375197235
ANXA1	-0.668868078
ANXA7	-0.177881725
AP1GBP1	-0.12973393
APOA2	-0.139235797
APOA4	-0.369594529
APOM	-0.318325858
AQP11	-0.45600928
AQP7	0.343692069
AQP9	-0.227692025
ARPC1B	-0.522840789
ASL	-0.300448367
ASPA	-0.258425153
ASRGL1	0.706641057
ASS	-0.270555993
ATP2A2	-0.166502663
AVPR1A	-0.260151897
AXL	-0.279283757
B4GALT1	-0.488026018
BACH	0.429749851
BBS2	0.573374526
BCAR1	-0.606034724
BHLHB2	-0.98279071
BHMT	-0.121863233
BICD2	-0.340075442
BRP44L	-0.49410907
C1QA	-0.336427665
C1QB	-0.204233052
C1QG	-0.392137097
C1R	0.014355293
C1S	-0.169744676
C4-2	-0.258425153
C4A	-0.258425153
C4BPB	0.053806444
CA2	-0.603840511
CA3	0.704871964
CA5A	-0.089267338
CACH	0.283329168
CAPG	-0.541617996
CAV2	0.318461465
CBR1	0.269033146
CBX3	-0.236163541
CCNL1	-0.234465254
CD36	0.478195258
CD53	-0.323732592
CD5L	-0.440263476
CD63	0.081339627
CD74	-0.502259911
CDH2	-0.377069649
CDKN3	-0.364013496
CENTD2	-0.305788392
CES2	0.376290383
CES3	0.417920008
CHCHD6	0.714575239
CHKA	-0.488026018
CHRNA2	1.481815574
CIDEA	0.586884813
CLDN1	0.477159211
CLECSF13	-0.307572802
CLK1	-0.268816758
CLK4	-0.367731785
COL14A1	-0.354759487
COL6A3	-0.321928095
COLQ	2.237869601
COPS2	0.025737561
COTL1	-0.506352666
CPS1	-0.139235797
CPT1B	0.079975377
CPT2	0.81393507
CREG	-0.281035664
CREM	-0.209227962
CROT	1.718087584
CSAD	-0.036525876
CSF1R	-0.424687669
CTE1	3.447182434
CTSS	-0.390245038
CYBB	-0.465938398
CYP17A1	-0.340075442
CYP2F2	-0.260151897
CYP2J4	0.901494455
CYP3A13	0.243669081
CYP4A10	1.368489001
CYP4A14	0.757023247
CYP4A22	1.368489001
CYP4B1	-0.295128036
