ABHD2	0.303785265
ACLY	-0.399127834
ACSL3	-0.142137542
ACSL4	0.438802663
ADH1	0.978574833
ADH4	0.824381533
ADPRTL1	-0.672068863
AHR	0.430849956
AKR1B7	0.480203122
AKR1D1	0.529425135
AKR7A3	2.229799105
ALDH1A1	1.231292951
ALDH1A4	1.427594639
ALDH1A7	1.427594639
APH1B	-0.283095825
API5	0.707863352
ARAF	0.636505839
ARAF1	0.636505839
ARNTL	-0.135115425
ASPA	-0.869186195
ATP8B1	-0.123778717
BCL6	0.030738664
BNIP3	0.310003461
BTEB1	0.329261134
C6	-0.675853797
CA3	-0.358578094
CAPNS1	-0.112214685
CD14	0.946752349
CDH17	-0.392941626
CDH5	-0.733891572
CDS1	0.372856468
CLDN1	0.172525864
COL5A2	-0.667240027
COL6A3	-0.615593406
CREM	0.202831225
CRYM	-0.919723065
CSAD	0.095084298
CYP2A1	0.381802885
CYP2A2	-0.019120911
CYP2C	-0.133061557
CYP2C13	-0.058722181
CYP2D22	-0.311263209
CYP2D4V1	-0.311263209
CYP2U1	-0.349907228
CYP3A11	-0.241731132
CYP3A18	-0.049312682
CYP3A2	-0.241731132
DAO1	-0.19516512
DAP	0.6668827
DCN	-0.784911229
DDB2	-0.326772092
DDX17	-0.666475819
DHRS7	-0.24987697
DIO1	-0.185737769
DSCR1L1	-0.099982998
EGFR	-0.129121516
ELA1	0.113730247
EPB4.1L5	0.094320433
EPHX1	0.831321292
FABP2	-0.796379832
FAIM3	0.626077354
FAS	-0.220110184
FDX1	0.652822208
FMO5	1.601071354
GALE	-0.281096452
GAS5	-0.188203932
GFRA1	-0.034151564
GPD1	0.312008948
GSTT1	0.667799242
HAO2	-0.076199231
HES6	-0.666221618
HFE	-0.653040524
HMGCS1	-0.120318531
HNRPH1	-0.663914489
HRASLS3	-0.297230526
HRSP12	-0.996094779
HSD11B1	0.182625343
HSD17B2	1.183107247
HSD3B	-0.45123506
IL13RA1	0.40453274
INSIG1	-0.910420597
IRX1	0.599950023
KLF10	0.098250673
KLF9	0.329261134
KNG1	0.180839351
LAMA3	-0.783546389
LANCL1	-0.140569068
LCN2	0.707042976
LOC259245	0.276792869
LOC298109	-0.362486387
LOC298111	-0.362486387
LOC298116	-0.362486387
LOC366380	-0.362486387
LOC498736	-0.399801763
LOC499984	0.186369431
LOC499984	0.362116663
LOC500472	-0.362486387
LOC500473	-0.362486387
LOC501463	0.599950023
LOC501603	-0.782098146
LOC502951	-0.362486387
LOC502953	-0.362486387
LOC502954	-0.362486387
LOX	-1.490713762
MBP	-0.611600651
MCCC1	-0.589091447
ME1	0.046941443
MEOX2	0.16693891
MIG12	-0.12976882
MLXIPL	-0.608761703
MPI	-0.21011706
MT1A	1.672000265
MTE1(ACOT2)	0.597132107
MUP4	-0.362486387
MUP5	0.276792869
MVD	-0.279660331
NAT1	-0.103675179
NFATC4	-0.586148983
NFIX	0.122813667
NOX4	-0.518901495
NQO1	1.84786451
NR1I3	0.593631266
NSBP1	-0.782098146
OAT	-0.388635501
OBP3	-0.288986296
OKL38	0.758157701
OLR59	-0.812049867
OMD	-0.41815616
P2RX7	-0.396774038
P2RY2	-0.837090299
PAIP1	0.515716963
PBEF1	0.664258166
PFKFB1	-0.063499413
PLD1	-0.356710808
POLG2	0.089670872
PPARD	-0.325659493
PPP1R3B	-0.556509395
PPP2R1B	0.227143024
PRLR	1.882988571
PTPRF	-0.60207728
RDH2	0.02904432
RGD1305741	-0.199715073
RGD1309199	-0.650131946
RGD1562323	0.362116663
RGD:1303258	-0.12976882
RGD:1303327	0.825480168
RGD:1359282	0.626077354
RGD:1359623	-0.365431138
RGD:619831	-0.220110184
RGD:620778	0.335625403
RGD:708501	-0.362486387
RGD:708503	-0.362486387
RGD:708506	-0.362486387
RGD:708508	-0.288986296
RGS3	0.62094093
RNF39	0.743869916
SALL1	-0.005757135
SC4MOL	-0.210554495
SDS	0.233012545
SGK	-1.050896285
SIAH2	0.335625403
SLC17A3	0.785584555
SLC22A8	-0.023252781
SLC25A25	-0.602112389
SLC29A1	-0.38728424
SLC40A1	0.224007012
SMP2A	1.942442818
SPINK1	-0.369441011
SPINK3	-0.504044312
SPON2	-0.672626177
SQLE	-0.145148888
SRD5A1	-0.238348349
SREBF1	-0.636117925
SRPRB 	0.863139096
STS	0.237346609
SULT1A2	0.109524252
SULT1C1	0.109524252
SULT2A2	0.110848505
TAT	-0.507518796
TCEA3	-0.027230587
TCIRG1	0.588085613
TDG	-0.041805105
TIEG	0.098250673
TMED3	0.825480168
TNFRSF6	-0.220110184
TNFSF13	-0.24254351
TRIB3	1.01062216
TRIM24	0.155050083
TSPYL5	-0.499129276
TUBA4A	-0.365431138
UBD	1.22630238
UST4R	0.397558423
UST5R	0.004949338
WBSCR14	-0.608761703
WRNIP1	-0.602677576
XPNPEP2	-0.210708647
YC2	3.944574727
YEATS4	-0.199715073
