U2AF1L4	0.72710323
ZCCHC7	-0.46262217
AK2	0.12136078
PRAC	-0.15556955
MLLT6	0
ZNF362	0
KIAA0101	0.30934525
CPSF3L	0
NDP	0.42524147
MTERFD2	-0.079564095
FAM98C	0.6327963
ZNF653	0.48352718
PDK1	-0.021518707
CYC1	0.57944393
INSM1	-0.25665808
SUMF2	0.29829025
ZNF675	-0.8531065
HSD17B6	0.06864071
ACE2	-0.25678062
SRGAP2	-0.2455492
SCUBE2	0.049975395
ME3	0.3136196
LOC154761	-1.7071357
TXNIP	-0.3538475
TTC1	0.5645819
MRPL21	1.0115395
TMEM38A	0.35338402
C6ORF167	-1.0123048
LOC100131112	-0.35154724
HFE2	-0.32014275
GPR174	-0.274539
MYBL2	-0.1243248
AMZ2P1	0.1499834
BRPF3	-0.523962
NOS2	0.14353466
USF1	0.20025206
HYOU1	-0.012545109
EXOC6B	-0.029004097
ZZZ3	0
TEX15	-0.26020718
BAZ1A	-0.6269541
GLT25D1	0.14097404
NAPG	0.09753227
TMC8	-0.5409827
SSPN	-0.19621754
ACOX2	0
STAP2	0.22962761
SERPINB7	0.23733091
SOS1	-1.4689713
LOC285831	0
SMC1B	-0.63826704
ADCY9	-0.29218483
UBR1	-0.37452602
ZNF259P1	0.18631935
ELANE	-0.09497166
RSF1	-0.66234636
MGC5566	0.26703358
SMCR7L	0.045104027
GNPTAB	-0.5075512
RGS5	-1.2026825
ESR1	-0.0906806
COL15A1	0.7180481
MYO18B	0.6078596
ERVFRDE1	-0.30299234
COL10A1	0.591413
ZP2	-0.27227783
PPBP	-0.24881887
PRDX4	-0.107486725
TSHB	0.2989111
VPS26A	0.40044403
C14ORF142	0.075717926
MFAP2	-0.025109291
KCNS3	0.26120186
FLJ10213	-0.22918749
RAB21	9.03E-04
NCL	0.054471016
ASS1	0.4437766
KYNU	-0.21297646
OR3A2	-0.26925278
OLIG3	0.14977884
TMPRSS3	-0.40256453
CCDC130	0.45063782
LACTB	0.1888628
DIRAS2	-0.1435051
ZNF14	-0.6907773
VASH2	-0.3777771
PSME4	-0.38813114
MCOLN2	0.1670618
ASAP3	0.14682579
MRPL36	0.30695438
EPR1	1.471168
DHX57	-0.17356634
MNS1	0
ARL4A	0.5955353
RGN	0.5303688
CCNA2	0.6887908
BLMH	0.4589014
NUDT21	0
SLC6A15	0.2980566
RNASE4	-0.6989455
ALDH1A2	0
SMN1	-0.9172754
MAFF	-0.06372547
MAPK8	0.061331272
B3GALT5	-0.2650776
DKK2	0.73534536
HLA-DRA	0
IAH1	0.11875343
SORBS2	-0.110749245
PRMT6	0.49025917
MX2	0.17149448
NCOA5	0.66013813
PARP12	0.7814522
DNAJC28	-0.30584955
PRB3	0.7124586
CYB5A	0.001194
TRD@	2.0240536
ADD3	0.16977549
RPLP0	0.4505005
DUSP16	-0.48446894
PDCD1	0.57894516
CLPTM1L	0.17277145
CCL2	0.2514534
ROM1	0.3364153
KDM5C	0.1802578
ANXA4	0.27122784
TM7SF2	0
PNPLA2	-0.040714264
CCRN4L	-0.8606806
RPS10P22	-0.004159927
DHDDS	0
MTMR14	0.069931984
CRLF2	0.82623196
IMP3	0.6319008
UBE2DNL	1.3402429
C21ORF15	-0.5171838
MAP4K1	0.7240052
FRY	-0.97221375
CFHR5	-0.3129444
BMP7	0.5680556
S100A12	0.09333372
LGALS4	0.7066593
MT1P3	-0.007528305
ZDHHC16	0.50754166
KRT38	-0.17715788
HBP1	0.17646408
TBP	0.20987606
LINS1	-0.16388321
CIRBP	0.075380325
DNASE1L1	-0.41274452
ST3GAL6	-0.1729765
MTRR	0.006844521
PRPF8	0
BMX	0.22534895
WAS	0.9267521
LRRC4C	-0.2877345
AKAP4	0.12777567
SMARCAD1	-0.40416145
CXCL16	0.7802267
NDUFS3	0.606699
TTTY7	-0.33709335
HACL1	0.20927906
ZNF613	0.15403128
MCOLN3	0
E2F1	0.06545448
IL25	-0.29926968
RPS12P9	0.29288387
PPM1J	-0.12180853
MS4A5	0.317698
CXCL11	-0.6534195
HLA-DPB1	0.32518864
RREB1	0.1746006
TPSD1	-0.19879484
ZNF681	-0.20526266
KLC4	-0.51533747
NFATC1	0.08268738
NRXN2	-0.7627373
MAPKAP1	0
LRRC2	0
EDN1	0
RAPSN	0.42509794
TIMM8B	0.94085217
SNX12	0.32753086
PDIA4	-0.124091625
ZBED2	-0.14185667
TRPM3	0.05120182
HIF3A	0.0858922
C20ORF203	-0.35379696
KIAA0564	0.23234749
SLAMF7	0
GJA10	0.010453701
TRIM63	0.095974445
KCNMA1	0.17860508
CENPQ	0
OR10C1	0.31284952
ZNF45	-1.6289425
PPP2R2A	-0.09643173
LATS2	-0.22818947
WDR53	0.19363785
FAM134A	0.3217888
DIRC1	0.2270174
PDZD2	-0.5688033
EPHA2	-0.7612176
