ABHD2	0.809575571
ACLY	-0.910336372
ACSL3	-0.614923738
ACSL4	0.74576713
ADH1	0.699939084
ADH4	0.783820474
ADPRTL1	-0.749255565
AHR	0.98857558
AKR1B7	4.91418264
AKR1D1	0.896012727
AKR7A3	-0.128815107
ALDH1A1	1.458822988
ALDH1A4	1.749296522
ALDH1A7	1.749296522
APH1B	-0.673935834
API5	0.41922516
ARAF	0.339623715
ARAF1	0.339623715
ARNTL	-0.688719291
ASPA	-0.783992138
ATP8B1	0.63824487
BCL6	-1.80893354
BNIP3	0.62815595
BTEB1	0.697237511
C6	-0.275294298
CA3	-1.748100902
CAPNS1	-0.637426496
CD14	0.009172644
CDH17	-2.795408021
CDH5	-0.36920467
CDS1	-1.066921319
CLDN1	0.713978649
COL5A2	-0.145387466
COL6A3	-0.324805912
CREM	-0.779125196
CRYM	-1.178438511
CSAD	-1.595579935
CYP2A1	1.634231259
CYP2A2	-0.646598872
CYP2C	-1.305900071
CYP2C13	-0.710898853
CYP2D22	-0.997873907
CYP2D4V1	-0.997873907
CYP2U1	-0.72076799
CYP3A11	-1.973256995
CYP3A18	-1.975885899
CYP3A2	-1.973256995
DAO1	-0.78416746
DAP	0.235812181
DCN	-0.548377043
DDB2	-0.806986606
DDX17	-0.414749922
DHRS7	-4.806663627
DIO1	-0.899386385
DSCR1L1	0.587092826
EGFR	-1.004790557
ELA1	-0.857659857
EPB4.1L5	-0.591788795
EPHX1	0.338409051
FABP2	-0.161267439
FAIM3	0.159805224
FAS	0.698676256
FDX1	1.319170244
FMO5	2.781086825
GALE	-0.616109867
GAS5	0.627916034
GFRA1	-1.139879415
GPD1	0.713676944
GSTT1	0.069852005
HAO2	-1.002986461
HES6	-0.854362175
HFE	-0.676735561
HMGCS1	-0.613315785
HNRPH1	-0.205965085
HRASLS3	1.191265709
HRSP12	-0.294105274
HSD11B1	-0.9009033
HSD17B2	1.991296465
HSD3B	-3.579284496
IL13RA1	0.684382144
INSIG1	-1.390483365
IRX1	1.150317359
KLF10	0.810477987
KLF9	0.697237511
KNG1	0.618296923
LAMA3	-0.660037924
LANCL1	-0.749485336
LCN2	1.716777337
LOC259245	-1.580552162
LOC298109	-3.227979552
LOC298111	-3.227979552
LOC298116	-3.227979552
LOC366380	-3.227979552
LOC498736	-0.89684698
LOC499984	1.476573105
LOC499984	1.53231071
LOC500472	-3.227979552
LOC500473	-3.227979552
LOC501463	1.150317359
LOC501603	-0.336350373
LOC502951	-3.227979552
LOC502953	-3.227979552
LOC502954	-3.227979552
LOX	-1.347625667
MBP	-0.280162767
MCCC1	-0.575555025
ME1	-0.839048651
MEOX2	0.657177726
MIG12	-0.9461405
MLXIPL	-0.110787395
MPI	-0.595403507
MT1A	2.579910843
MTE1	0.488340376
MUP4	-3.227979552
MUP5	-1.580552162
MVD	-0.801298737
NAT1	-0.597823977
NFATC4	-1.060743261
NFIX	0.708428415
NOX4	-4.089547678
NQO1	0.904536162
NR1I3	0.292720566
NSBP1	-0.336350373
OAT	0.654768339
OBP3	-4.127566301
OKL38	0.527756774
OLR59	-1.906761147
OMD	-1.279038548
P2RX7	-0.814646869
P2RY2	-0.726453267
PAIP1	0.615362547
PBEF1	0.649166309
PFKFB1	-0.591731901
PLD1	-0.658134818
POLG2	0.716540206
PPARD	-0.742843792
PPP1R3B	-0.633237652
PPP2R1B	1.508644325
PRLR	4.383762611
PTPRF	-0.373100577
RDH2	-2.312446306
RGD1305741	-0.60064769
RGD1309199	-0.220742919
RGD1562323	1.53231071
RGD:1303258	-0.9461405
RGD:1303327	-0.318102346
RGD:1359282	0.159805224
RGD:1359623	-0.754133534
RGD:619831	0.698676256
RGD:620778	0.590261825
RGD:708501	-3.227979552
RGD:708503	-3.227979552
RGD:708506	-3.227979552
RGD:708508	-4.127566301
RGS3	1.549165372
RNF39	0.570488405
SALL1	1.628893852
SC4MOL	-0.872506705
SDS	-1.451373731
SGK	-2.095138273
SIAH2	0.590261825
SLC17A3	0.643227771
SLC22A8	-2.848546576
SLC25A25	-0.936401813
SLC29A1	-0.622342714
SLC40A1	0.606618697
SMP2A	4.694789875
SPINK1	-1.229274502
SPINK3	-1.378280518
SPON2	-0.455427801
SQLE	-0.653856762
SRD5A1	0.923302531
SREBF1	-0.778739845
SRPRB 	0.495741984
STS	-0.643251764
SULT1A2	-0.700354653
SULT1C1	-0.700354653
SULT2A2	2.313323908
TAT	-1.127026491
TCEA3	-0.817621982
TCIRG1	-0.124260224
TDG	-0.638405039
TIEG	0.810477987
TMED3	-0.318102346
TNFRSF6	0.698676256
TNFSF13	-0.615402814
TRIB3	0.344158421
TRIM24	2.740575979
TSPYL5	-0.654230028
TUBA4A	-0.754133534
UBD	1.310377456
UST4R	1.574580405
UST5R	-2.501818555
WBSCR14	-0.110787395
WRNIP1	-0.088211055
XPNPEP2	0.658771583
YC2	1.759190108
YEATS4	-0.60064769
