Fam174b	1.048136264
ap3s2	0.61384992
SV2B	-0.526175869
RBPMS2	-2.027043664
AVEN	-0.159670954
ZSCAN29	0.109572232
VPS39	1.117073485
Chp	0.456878624
CASC5	-1.256391298
ATMIN	1.50802041
Unkl	0.786714428
Tmem127	1.202583735
mmp15	-0.941118563
PRM1	0.292040442
USP10	1.132809751
hsbp1	-0.442801493
ESRP2	-3.576143091
CDH16	-0.616461075
nell2	1.54511271
cmip	0.680152451
GRIN2A	-0.877586243
ZNF598	-0.537093751
DECR2	-1.522728245
NPRL3	-0.931053734
ORC6L	-1.14771395
ORC6L	-2.843668217
PPP4C	0.829602847
IL34	0.217801798
Tceb2	-0.081245749
NTN3	0.790083099
Exosc6	0.411174901
ZCCHC14	-2.381641163
fam192a	0.455604923
MTHFSD	1.093098974
Txnl4b	0.185996728
Myst1	0.651729247
VKORC1	-2.503582545
rogdi	1.003334928
Hmox2	0.614604717
TMEM170A	0.720816978
ABCC6	-2.206597349
EXOC7	0.639358888
PSMB3	-0.066527668
LPO	0.224408829
Tbcd	-0.369442964
MGAT4C	0.00804076
HN1	-2.33847269
Pnmt	-2.010370536
ZBTB4	1.960787903
Serpinf1	-0.539846685
SMG6	0.376459541
helz	0.482440516
Mapk7	0.084008359
pmp22	-5.61020579
skap1	5.234744469
SMURF2	0.158705139
SLC25A39	-0.27585593
PNPLA2	1.471542816
UBTF	1.551967998
Stat5b	-0.194102468
Stat3	1.518124293
Ccdc56	-0.421441422
ARL13B	-1.294783924
myo19	-2.259268047
HOXB3	0.329984104
SUZ12	-0.664752276
GIT1	0.768145636
aipl1	0.050314313
ZFP3	0.604820969
SPNS3	0.086961385
KRT38	0.09325381
Notum	-1.639073893
TMC6	1.681070135
LGALS9C	3.082049462
KRTAP3-2	0.614086462
KRT34	-4.482287504
OR1E1	
SPATA22	0.985149931
copz2	-1.886175705
Ctdp1	1.242752451
GRP	-1.093802637
RNF125	4.046849977
Nars	-0.58769113
MYO5B	-2.873994182
cyb5a	1.376788622
Sfrp1	-4.915306717
c18orf21	-0.178147134
VSIG10L	0.008242355
VSIG10L	-0.291487433
ZNF614	0.076659974
ZNF614	0.083146914
Sfrp1	-6.157102561
ZNF446	0.70052746
ZNF587	0.745623748
Eml2	0.792356141
LRRC68	0.757144608
LRRC68	1.201776128
ZNF285B	2.103657488
Arhgef1	1.991716447
KRI1	0.598495699
atg4d	0.389872492
Nkiras2	0.183499549
ZNF426	2.365376557
Cyp2s1	-0.32750941
B3GNT8	0.640061267
TMEM38A	0.96682619
C1orf97	-0.845939067
C3	-4.981079094
EVI5L	0.737788956
Nlrp12	2.660209165
CCDC130	0.433651802
ZNF442	0.835402228
MAST1	-0.752474934
Klk11	-4.206564092
Kcnc3	0.198315717
C19orf41	-0.160981213
RPS11P5	0.140421905
BCAT2	0.077027328
CHMP6	0.29377998
fgf21	0.415352082
Spaca4	0.420432972
ZNF565	0.594452519
ZNF667	1.621293174
KIR3DL2	2.743523743
Ptprh	-3.006856191
actn4	-0.184793204
ATCAY	-1.455545291
clc	5.450271925
Hdgfrp2	-0.051401535
PLIN3	-0.834894657
Prss50	0.405514516
Dot1l	0.136467202
mRpL54	1.165745485
FUT5	-1.255685728
Kiss1r	0.833333581
Slc5a5	0.176690839
IL12RB1	1.512404568
SYDE1	-2.016943454
HPN	-2.717650485
ZNF14	1.128840569
Acox2	-2.986304308
LPAR2	0.516567336
FBXO17	-2.652089621
FBN3	-0.127683599
APC2	-1.889499738
APC2	-1.088776049
sez6l2	-2.895667818
arl5a	0.174643865
Mdh1	-1.343128488
ZFP36L2	1.468008357
CAPN13	-1.306028765
MARCO	1.821336743
CXCR4	3.683031837
